Time (s),$ T_{tr} $ (nexaFoam)_Temp,$ T_{vib} $ (nexaFoam)_Temp
8.11e-06,3415.47,8950.26
8.12e-06,3416.14,8948.57
8.13e-06,3416.81,8946.88
8.14e-06,3417.48,8945.18
8.15e-06,3418.15,8943.49
8.16e-06,3418.82,8941.79
8.17e-06,3419.49,8940.09
8.18e-06,3420.17,8938.39
8.19e-06,3420.84,8936.69
8.2e-06,3421.51,8934.99
8.21e-06,3422.18,8933.29
8.22e-06,3422.86,8931.58
8.23e-06,3423.53,8929.88
8.24e-06,3424.21,8928.17
8.25e-06,3424.88,8926.46
8.26e-06,3425.56,8924.75
8.27e-06,3426.23,8923.04
8.28e-06,3426.91,8921.33
8.29e-06,3427.59,8919.62
8.3e-06,3428.27,8917.9
8.31e-06,3428.94,8916.19
8.32e-06,3429.62,8914.47
8.33e-06,3430.3,8912.75
8.34e-06,3430.98,8911.03
8.35e-06,3431.66,8909.31
8.36e-06,3432.34,8907.59
8.37e-06,3433.02,8905.87
8.38e-06,3433.7,8904.14
8.39e-06,3434.39,8902.42
8.4e-06,3435.07,8900.69
8.41e-06,3435.75,8898.96
8.42e-06,3436.44,8897.23
8.43e-06,3437.12,8895.5
8.44e-06,3437.8,8893.77
8.45e-06,3438.49,8892.04
8.46e-06,3439.17,8890.3
8.47e-06,3439.86,8888.57
8.48e-06,3440.55,8886.83
8.49e-06,3441.23,8885.09
8.5e-06,3441.92,8883.35
8.51e-06,3442.61,8881.61
8.52e-06,3443.3,8879.87
8.53e-06,3443.99,8878.13
8.54e-06,3444.68,8876.38
8.55e-06,3445.37,8874.64
8.56e-06,3446.06,8872.89
8.57e-06,3446.75,8871.14
8.58e-06,3447.44,8869.39
8.59e-06,3448.13,8867.64
8.6e-06,3448.82,8865.89
8.61e-06,3449.52,8864.14
8.62e-06,3450.21,8862.38
8.63e-06,3450.9,8860.62
8.64e-06,3451.6,8858.87
8.65e-06,3452.29,8857.11
8.66e-06,3452.99,8855.35
8.67e-06,3453.68,8853.59
8.68e-06,3454.38,8851.83
8.69e-06,3455.08,8850.06
8.7e-06,3455.77,8848.3
8.71e-06,3456.47,8846.53
8.72e-06,3457.17,8844.76
8.73e-06,3457.87,8843.0
8.74e-06,3458.57,8841.23
8.75e-06,3459.27,8839.45
8.76e-06,3459.97,8837.68
8.77e-06,3460.67,8835.91
8.78e-06,3461.37,8834.13
8.79e-06,3462.07,8832.36
8.8e-06,3462.78,8830.58
8.81e-06,3463.48,8828.8
8.82e-06,3464.18,8827.02
8.83e-06,3464.89,8825.24
8.84e-06,3465.59,8823.45
8.85e-06,3466.3,8821.67
8.86e-06,3467.0,8819.89
8.87e-06,3467.71,8818.1
8.88e-06,3468.42,8816.31
8.89e-06,3469.12,8814.52
8.9e-06,3469.83,8812.73
8.91e-06,3470.54,8810.94
8.92e-06,3471.25,8809.14
8.93e-06,3471.96,8807.35
8.94e-06,3472.67,8805.55
8.95e-06,3473.38,8803.76
8.96e-06,3474.09,8801.96
8.97e-06,3474.8,8800.16
8.98e-06,3475.51,8798.36
8.99e-06,3476.22,8796.56
9e-06,3476.93,8794.75
9.01e-06,3477.65,8792.95
9.02e-06,3478.36,8791.14
9.03e-06,3479.08,8789.33
9.04e-06,3479.79,8787.52
9.05e-06,3480.51,8785.71
9.06e-06,3481.22,8783.9
9.07e-06,3481.94,8782.09
9.08e-06,3482.65,8780.27
9.09e-06,3483.37,8778.46
9.1e-06,3484.09,8776.64
9.11e-06,3484.81,8774.82
9.12e-06,3485.53,8773.0
9.13e-06,3486.25,8771.18
9.14e-06,3486.97,8769.36
9.15e-06,3487.69,8767.54
9.16e-06,3488.41,8765.71
9.17e-06,3489.13,8763.89
9.18e-06,3489.85,8762.06
9.19e-06,3490.57,8760.23
9.2e-06,3491.3,8758.4
9.21e-06,3492.02,8756.57
9.22e-06,3492.75,8754.74
9.23e-06,3493.47,8752.9
9.24e-06,3494.19,8751.07
9.25e-06,3494.92,8749.23
9.26e-06,3495.65,8747.39
9.27e-06,3496.37,8745.55
9.28e-06,3497.1,8743.71
9.29e-06,3497.83,8741.87
9.3e-06,3498.56,8740.03
9.31e-06,3499.29,8738.18
9.32e-06,3500.02,8736.33
9.33e-06,3500.75,8734.49
9.34e-06,3501.48,8732.64
9.35e-06,3502.21,8730.79
9.36e-06,3502.94,8728.94
9.37e-06,3503.67,8727.08
9.38e-06,3504.4,8725.23
9.39e-06,3505.14,8723.37
9.4e-06,3505.87,8721.52
9.41e-06,3506.6,8719.66
9.42e-06,3507.34,8717.8
9.43e-06,3508.07,8715.94
9.44e-06,3508.81,8714.08
9.45e-06,3509.54,8712.21
9.46e-06,3510.28,8710.35
9.47e-06,3511.02,8708.48
9.48e-06,3511.76,8706.61
9.49e-06,3512.5,8704.74
9.5e-06,3513.23,8702.87
9.51e-06,3513.97,8701.0
9.52e-06,3514.71,8699.13
9.53e-06,3515.45,8697.25
9.54e-06,3516.19,8695.38
9.55e-06,3516.94,8693.5
9.56e-06,3517.68,8691.62
9.57e-06,3518.42,8689.74
9.58e-06,3519.16,8687.86
9.59e-06,3519.91,8685.98
9.6e-06,3520.65,8684.09
9.61e-06,3521.4,8682.21
9.62e-06,3522.14,8680.32
9.63e-06,3522.89,8678.43
9.64e-06,3523.63,8676.55
9.65e-06,3524.38,8674.65
9.66e-06,3525.13,8672.76
9.67e-06,3525.88,8670.87
9.68e-06,3526.62,8668.97
9.69e-06,3527.37,8667.08
9.7e-06,3528.12,8665.18
9.71e-06,3528.87,8663.28
9.72e-06,3529.62,8661.38
9.73e-06,3530.38,8659.48
9.74e-06,3531.13,8657.58
9.75e-06,3531.88,8655.67
9.76e-06,3532.63,8653.76
9.77e-06,3533.39,8651.86
9.78e-06,3534.14,8649.95
9.79e-06,3534.89,8648.04
9.8e-06,3535.65,8646.13
9.81e-06,3536.4,8644.21
9.82e-06,3537.16,8642.3
9.83e-06,3537.92,8640.38
9.84e-06,3538.67,8638.47
9.85e-06,3539.43,8636.55
9.86e-06,3540.19,8634.63
9.87e-06,3540.95,8632.71
9.88e-06,3541.71,8630.79
9.89e-06,3542.47,8628.86
9.9e-06,3543.23,8626.94
9.91e-06,3543.99,8625.01
9.92e-06,3544.75,8623.08
9.93e-06,3545.51,8621.15
9.94e-06,3546.28,8619.22
9.95e-06,3547.04,8617.29
9.96e-06,3547.8,8615.36
9.97e-06,3548.57,8613.42
9.98e-06,3549.33,8611.48
9.99e-06,3550.1,8609.55
1e-05,3550.86,8607.61
1.001e-05,3551.63,8605.67
1.002e-05,3552.4,8603.72
1.003e-05,3553.16,8601.78
1.004e-05,3553.93,8599.84
1.005e-05,3554.7,8597.89
1.006e-05,3555.47,8595.94
1.007e-05,3556.24,8593.99
1.008e-05,3557.01,8592.04
1.009e-05,3557.78,8590.09
1.01e-05,3558.55,8588.14
1.011e-05,3559.32,8586.18
1.012e-05,3560.1,8584.23
1.013e-05,3560.87,8582.27
1.014e-05,3561.64,8580.31
1.015e-05,3562.42,8578.35
1.016e-05,3563.19,8576.39
1.017e-05,3563.97,8574.42
1.018e-05,3564.74,8572.46
1.019e-05,3565.52,8570.49
1.02e-05,3566.29,8568.53
1.021e-05,3567.07,8566.56
1.022e-05,3567.85,8564.59
1.023e-05,3568.63,8562.62
1.024e-05,3569.41,8560.64
1.025e-05,3570.19,8558.67
1.026e-05,3570.97,8556.69
1.027e-05,3571.75,8554.72
1.028e-05,3572.53,8552.74
1.029e-05,3573.31,8550.76
1.03e-05,3574.09,8548.78
1.031e-05,3574.88,8546.79
1.032e-05,3575.66,8544.81
1.033e-05,3576.44,8542.82
1.034e-05,3577.23,8540.84
1.035e-05,3578.01,8538.85
1.036e-05,3578.8,8536.86
1.037e-05,3579.59,8534.87
1.038e-05,3580.37,8532.87
1.039e-05,3581.16,8530.88
1.04e-05,3581.95,8528.88
1.041e-05,3582.74,8526.89
1.042e-05,3583.53,8524.89
1.043e-05,3584.32,8522.89
1.044e-05,3585.11,8520.89
1.045e-05,3585.9,8518.88
1.046e-05,3586.69,8516.88
1.047e-05,3587.48,8514.87
1.048e-05,3588.27,8512.87
1.049e-05,3589.07,8510.86
1.05e-05,3589.86,8508.85
1.051e-05,3590.65,8506.84
1.052e-05,3591.45,8504.82
1.053e-05,3592.24,8502.81
1.054e-05,3593.04,8500.79
1.055e-05,3593.84,8498.78
1.056e-05,3594.63,8496.76
1.057e-05,3595.43,8494.74
1.058e-05,3596.23,8492.72
1.059e-05,3597.03,8490.69
1.06e-05,3597.83,8488.67
1.061e-05,3598.63,8486.64
1.062e-05,3599.43,8484.61
1.063e-05,3600.23,8482.59
1.064e-05,3601.03,8480.56
1.065e-05,3601.83,8478.52
1.066e-05,3602.63,8476.49
1.067e-05,3603.44,8474.46
1.068e-05,3604.24,8472.42
1.069e-05,3605.04,8470.38
1.07e-05,3605.85,8468.34
1.071e-05,3606.65,8466.3
1.072e-05,3607.46,8464.26
1.073e-05,3608.27,8462.22
1.074e-05,3609.07,8460.18
1.075e-05,3609.88,8458.13
1.076e-05,3610.69,8456.08
1.077e-05,3611.5,8454.03
1.078e-05,3612.31,8451.98
1.079e-05,3613.12,8449.93
1.08e-05,3613.93,8447.88
1.081e-05,3614.74,8445.82
1.082e-05,3615.55,8443.77
1.083e-05,3616.36,8441.71
1.084e-05,3617.18,8439.65
1.085e-05,3617.99,8437.59
1.086e-05,3618.8,8435.53
1.087e-05,3619.62,8433.46
1.088e-05,3620.43,8431.4
1.089e-05,3621.25,8429.33
1.09e-05,3622.06,8427.26
1.091e-05,3622.88,8425.19
1.092e-05,3623.7,8423.12
1.093e-05,3624.52,8421.05
1.094e-05,3625.33,8418.98
1.095e-05,3626.15,8416.9
1.096e-05,3626.97,8414.83
1.097e-05,3627.79,8412.75
1.098e-05,3628.61,8410.67
1.099e-05,3629.44,8408.59
1.1e-05,3630.26,8406.51
1.101e-05,3631.08,8404.42
1.102e-05,3631.9,8402.34
1.103e-05,3632.73,8400.25
1.104e-05,3633.55,8398.16
1.105e-05,3634.38,8396.07
1.106e-05,3635.2,8393.98
1.107e-05,3636.03,8391.89
1.108e-05,3636.85,8389.79
1.109e-05,3637.68,8387.7
1.11e-05,3638.51,8385.6
1.111e-05,3639.34,8383.5
1.112e-05,3640.16,8381.4
1.113e-05,3640.99,8379.3
1.114e-05,3641.82,8377.2
1.115e-05,3642.65,8375.09
1.116e-05,3643.49,8372.99
1.117e-05,3644.32,8370.88
1.118e-05,3645.15,8368.77
1.119e-05,3645.98,8366.66
1.12e-05,3646.82,8364.55
1.121e-05,3647.65,8362.44
1.122e-05,3648.48,8360.32
1.123e-05,3649.32,8358.21
1.124e-05,3650.15,8356.09
1.125e-05,3650.99,8353.97
1.126e-05,3651.83,8351.85
1.127e-05,3652.67,8349.73
1.128e-05,3653.5,8347.6
1.129e-05,3654.34,8345.48
1.13e-05,3655.18,8343.35
1.131e-05,3656.02,8341.22
1.132e-05,3656.86,8339.09
1.133e-05,3657.7,8336.96
1.134e-05,3658.54,8334.83
1.135e-05,3659.38,8332.7
1.136e-05,3660.23,8330.56
1.137e-05,3661.07,8328.42
1.138e-05,3661.91,8326.29
1.139e-05,3662.76,8324.15
1.14e-05,3663.6,8322.0
1.141e-05,3664.45,8319.86
1.142e-05,3665.3,8317.72
1.143e-05,3666.14,8315.57
1.144e-05,3666.99,8313.42
1.145e-05,3667.84,8311.28
1.146e-05,3668.68,8309.13
1.147e-05,3669.53,8306.97
1.148e-05,3670.38,8304.82
1.149e-05,3671.23,8302.67
1.15e-05,3672.08,8300.51
1.151e-05,3672.94,8298.35
1.152e-05,3673.79,8296.19
1.153e-05,3674.64,8294.03
1.154e-05,3675.49,8291.87
1.155e-05,3676.35,8289.71
1.156e-05,3677.2,8287.54
1.157e-05,3678.05,8285.38
1.158e-05,3678.91,8283.21
1.159e-05,3679.77,8281.04
1.16e-05,3680.62,8278.87
1.161e-05,3681.48,8276.7
1.162e-05,3682.34,8274.52
1.163e-05,3683.2,8272.35
1.164e-05,3684.05,8270.17
1.165e-05,3684.91,8267.99
1.166e-05,3685.77,8265.81
1.167e-05,3686.63,8263.63
1.168e-05,3687.49,8261.45
1.169e-05,3688.36,8259.26
1.17e-05,3689.22,8257.08
1.171e-05,3690.08,8254.89
1.172e-05,3690.94,8252.7
1.173e-05,3691.81,8250.51
1.174e-05,3692.67,8248.32
1.175e-05,3693.54,8246.13
1.176e-05,3694.4,8243.93
1.177e-05,3695.27,8241.74
1.178e-05,3696.14,8239.54
1.179e-05,3697.0,8237.34
1.18e-05,3697.87,8235.14
1.181e-05,3698.74,8232.94
1.182e-05,3699.61,8230.73
1.183e-05,3700.48,8228.53
1.184e-05,3701.35,8226.32
1.185e-05,3702.22,8224.12
1.186e-05,3703.09,8221.91
1.187e-05,3703.97,8219.69
1.188e-05,3704.84,8217.48
1.189e-05,3705.71,8215.27
1.19e-05,3706.59,8213.05
1.191e-05,3707.46,8210.84
1.192e-05,3708.33,8208.62
1.193e-05,3709.21,8206.4
1.194e-05,3710.09,8204.18
1.195e-05,3710.96,8201.95
1.196e-05,3711.84,8199.73
1.197e-05,3712.72,8197.5
1.198e-05,3713.6,8195.28
1.199e-05,3714.48,8193.05
1.2e-05,3715.36,8190.82
1.201e-05,3716.24,8188.58
1.202e-05,3717.12,8186.35
1.203e-05,3718.0,8184.12
1.204e-05,3718.88,8181.88
1.205e-05,3719.76,8179.64
1.206e-05,3720.65,8177.4
1.207e-05,3721.53,8175.16
1.208e-05,3722.41,8172.92
1.209e-05,3723.3,8170.68
1.21e-05,3724.18,8168.43
1.211e-05,3725.07,8166.19
1.212e-05,3725.96,8163.94
1.213e-05,3726.84,8161.69
1.214e-05,3727.73,8159.44
1.215e-05,3728.62,8157.18
1.216e-05,3729.51,8154.93
1.217e-05,3730.4,8152.67
1.218e-05,3731.29,8150.42
1.219e-05,3732.18,8148.16
1.22e-05,3733.07,8145.9
1.221e-05,3733.96,8143.64
1.222e-05,3734.85,8141.37
1.223e-05,3735.75,8139.11
1.224e-05,3736.64,8136.84
1.225e-05,3737.53,8134.58
1.226e-05,3738.43,8132.31
1.227e-05,3739.32,8130.04
1.228e-05,3740.22,8127.76
1.229e-05,3741.12,8125.49
1.23e-05,3742.01,8123.22
1.231e-05,3742.91,8120.94
1.232e-05,3743.81,8118.66
1.233e-05,3744.71,8116.38
1.234e-05,3745.61,8114.1
1.235e-05,3746.51,8111.82
1.236e-05,3747.41,8109.54
1.237e-05,3748.31,8107.25
1.238e-05,3749.21,8104.96
1.239e-05,3750.11,8102.68
1.24e-05,3751.02,8100.39
1.241e-05,3751.92,8098.1
1.242e-05,3752.82,8095.8
1.243e-05,3753.73,8093.51
1.244e-05,3754.63,8091.21
1.245e-05,3755.54,8088.92
1.246e-05,3756.44,8086.62
1.247e-05,3757.35,8084.32
1.248e-05,3758.26,8082.02
1.249e-05,3759.17,8079.71
1.25e-05,3760.07,8077.41
1.251e-05,3760.98,8075.1
1.252e-05,3761.89,8072.79
1.253e-05,3762.8,8070.49
1.254e-05,3763.71,8068.18
1.255e-05,3764.63,8065.86
1.256e-05,3765.54,8063.55
1.257e-05,3766.45,8061.24
1.258e-05,3767.36,8058.92
1.259e-05,3768.28,8056.6
1.26e-05,3769.19,8054.28
1.261e-05,3770.11,8051.96
1.262e-05,3771.02,8049.64
1.263e-05,3771.94,8047.32
1.264e-05,3772.85,8044.99
1.265e-05,3773.77,8042.66
1.266e-05,3774.69,8040.34
1.267e-05,3775.61,8038.01
1.268e-05,3776.53,8035.67
1.269e-05,3777.45,8033.34
1.27e-05,3778.37,8031.01
1.271e-05,3779.29,8028.67
1.272e-05,3780.21,8026.34
1.273e-05,3781.13,8024.0
1.274e-05,3782.05,8021.66
1.275e-05,3782.97,8019.32
1.276e-05,3783.9,8016.97
1.277e-05,3784.82,8014.63
1.278e-05,3785.75,8012.28
1.279e-05,3786.67,8009.94
1.28e-05,3787.6,8007.59
1.281e-05,3788.52,8005.24
1.282e-05,3789.45,8002.89
1.283e-05,3790.38,8000.53
1.284e-05,3791.31,7998.18
1.285e-05,3792.23,7995.82
1.286e-05,3793.16,7993.47
1.287e-05,3794.09,7991.11
1.288e-05,3795.02,7988.75
1.289e-05,3795.95,7986.38
1.29e-05,3796.89,7984.02
1.291e-05,3797.82,7981.66
1.292e-05,3798.75,7979.29
1.293e-05,3799.68,7976.92
1.294e-05,3800.62,7974.55
1.295e-05,3801.55,7972.18
1.296e-05,3802.49,7969.81
1.297e-05,3803.42,7967.44
1.298e-05,3804.36,7965.06
1.299e-05,3805.29,7962.69
1.3e-05,3806.23,7960.31
1.301e-05,3807.17,7957.93
1.302e-05,3808.11,7955.55
1.303e-05,3809.04,7953.17
1.304e-05,3809.98,7950.78
1.305e-05,3810.92,7948.4
1.306e-05,3811.86,7946.01
1.307e-05,3812.8,7943.62
1.308e-05,3813.75,7941.24
1.309e-05,3814.69,7938.84
1.31e-05,3815.63,7936.45
1.311e-05,3816.57,7934.06
1.312e-05,3817.52,7931.66
1.313e-05,3818.46,7929.27
1.314e-05,3819.41,7926.87
1.315e-05,3820.35,7924.47
1.316e-05,3821.3,7922.07
1.317e-05,3822.24,7919.67
1.318e-05,3823.19,7917.26
1.319e-05,3824.14,7914.86
1.32e-05,3825.09,7912.45
1.321e-05,3826.04,7910.04
1.322e-05,3826.99,7907.63
1.323e-05,3827.94,7905.22
1.324e-05,3828.89,7902.81
1.325e-05,3829.84,7900.4
1.326e-05,3830.79,7897.98
1.327e-05,3831.74,7895.57
1.328e-05,3832.69,7893.15
1.329e-05,3833.65,7890.73
1.33e-05,3834.6,7888.31
1.331e-05,3835.55,7885.89
1.332e-05,3836.51,7883.46
1.333e-05,3837.46,7881.04
1.334e-05,3838.42,7878.61
1.335e-05,3839.38,7876.18
1.336e-05,3840.33,7873.75
1.337e-05,3841.29,7871.32
1.338e-05,3842.25,7868.89
1.339e-05,3843.21,7866.46
1.34e-05,3844.17,7864.02
1.341e-05,3845.13,7861.59
1.342e-05,3846.09,7859.15
1.343e-05,3847.05,7856.71
1.344e-05,3848.01,7854.27
1.345e-05,3848.97,7851.83
1.346e-05,3849.93,7849.38
1.347e-05,3850.9,7846.94
1.348e-05,3851.86,7844.49
1.349e-05,3852.82,7842.05
1.35e-05,3853.79,7839.6
1.351e-05,3854.75,7837.15
1.352e-05,3855.72,7834.69
1.353e-05,3856.69,7832.24
1.354e-05,3857.65,7829.79
1.355e-05,3858.62,7827.33
1.356e-05,3859.59,7824.87
1.357e-05,3860.56,7822.41
1.358e-05,3861.53,7819.95
1.359e-05,3862.49,7817.49
1.36e-05,3863.46,7815.03
1.361e-05,3864.43,7812.57
1.362e-05,3865.41,7810.1
1.363e-05,3866.38,7807.63
1.364e-05,3867.35,7805.17
1.365e-05,3868.32,7802.7
1.366e-05,3869.3,7800.22
1.367e-05,3870.27,7797.75
1.368e-05,3871.24,7795.28
1.369e-05,3872.22,7792.8
1.37e-05,3873.19,7790.33
1.371e-05,3874.17,7787.85
1.372e-05,3875.15,7785.37
1.373e-05,3876.12,7782.89
1.374e-05,3877.1,7780.41
1.375e-05,3878.08,7777.93
1.376e-05,3879.06,7775.44
1.377e-05,3880.04,7772.95
1.378e-05,3881.02,7770.47
1.379e-05,3882.0,7767.98
1.38e-05,3882.98,7765.49
1.381e-05,3883.96,7762.99
1.382e-05,3884.94,7760.5
1.383e-05,3885.92,7758.01
1.384e-05,3886.9,7755.51
1.385e-05,3887.89,7753.01
1.386e-05,3888.87,7750.52
1.387e-05,3889.85,7748.02
1.388e-05,3890.84,7745.52
1.389e-05,3891.82,7743.01
1.39e-05,3892.81,7740.51
1.391e-05,3893.8,7738.01
1.392e-05,3894.78,7735.5
1.393e-05,3895.77,7732.99
1.394e-05,3896.76,7730.48
1.395e-05,3897.75,7727.97
1.396e-05,3898.73,7725.46
1.397e-05,3899.72,7722.95
1.398e-05,3900.71,7720.43
1.399e-05,3901.7,7717.92
1.4e-05,3902.7,7715.4
1.401e-05,3903.69,7712.88
1.402e-05,3904.68,7710.37
1.403e-05,3905.67,7707.84
1.404e-05,3906.66,7705.32
1.405e-05,3907.66,7702.8
1.406e-05,3908.65,7700.27
1.407e-05,3909.65,7697.75
1.408e-05,3910.64,7695.22
1.409e-05,3911.64,7692.69
1.41e-05,3912.63,7690.16
1.411e-05,3913.63,7687.63
1.412e-05,3914.62,7685.1
1.413e-05,3915.62,7682.57
1.414e-05,3916.62,7680.03
1.415e-05,3917.62,7677.49
1.416e-05,3918.62,7674.96
1.417e-05,3919.62,7672.42
1.418e-05,3920.62,7669.88
1.419e-05,3921.62,7667.34
1.42e-05,3922.62,7664.79
1.421e-05,3923.62,7662.25
1.422e-05,3924.62,7659.7
1.423e-05,3925.62,7657.16
1.424e-05,3926.63,7654.61
1.425e-05,3927.63,7652.06
1.426e-05,3928.63,7649.51
1.427e-05,3929.64,7646.96
1.428e-05,3930.64,7644.41
1.429e-05,3931.65,7641.85
1.43e-05,3932.65,7639.3
1.431e-05,3933.66,7636.74
1.432e-05,3934.67,7634.18
1.433e-05,3935.67,7631.62
1.434e-05,3936.68,7629.06
1.435e-05,3937.69,7626.5
1.436e-05,3938.7,7623.94
1.437e-05,3939.71,7621.38
1.438e-05,3940.72,7618.81
1.439e-05,3941.73,7616.24
1.44e-05,3942.74,7613.68
1.441e-05,3943.75,7611.11
1.442e-05,3944.76,7608.54
1.443e-05,3945.77,7605.97
1.444e-05,3946.78,7603.39
1.445e-05,3947.79,7600.82
1.446e-05,3948.81,7598.25
1.447e-05,3949.82,7595.67
1.448e-05,3950.84,7593.09
1.449e-05,3951.85,7590.51
1.45e-05,3952.87,7587.93
1.451e-05,3953.88,7585.35
1.452e-05,3954.9,7582.77
1.453e-05,3955.91,7580.19
1.454e-05,3956.93,7577.6
1.455e-05,3957.95,7575.02
1.456e-05,3958.97,7572.43
1.457e-05,3959.98,7569.84
1.458e-05,3961.0,7567.25
1.459e-05,3962.02,7564.66
1.46e-05,3963.04,7562.07
1.461e-05,3964.06,7559.48
1.462e-05,3965.08,7556.88
1.463e-05,3966.1,7554.29
1.464e-05,3967.12,7551.69
1.465e-05,3968.15,7549.1
1.466e-05,3969.17,7546.5
1.467e-05,3970.19,7543.9
1.468e-05,3971.22,7541.3
1.469e-05,3972.24,7538.69
1.47e-05,3973.26,7536.09
1.471e-05,3974.29,7533.49
1.472e-05,3975.31,7530.88
1.473e-05,3976.34,7528.27
1.474e-05,3977.36,7525.67
1.475e-05,3978.39,7523.06
1.476e-05,3979.42,7520.45
1.477e-05,3980.44,7517.84
1.478e-05,3981.47,7515.22
1.479e-05,3982.5,7512.61
1.48e-05,3983.53,7510.0
1.481e-05,3984.56,7507.38
1.482e-05,3985.59,7504.76
1.483e-05,3986.62,7502.15
1.484e-05,3987.65,7499.53
1.485e-05,3988.68,7496.91
1.486e-05,3989.71,7494.29
1.487e-05,3990.74,7491.66
1.488e-05,3991.77,7489.04
1.489e-05,3992.8,7486.42
1.49e-05,3993.83,7483.79
1.491e-05,3994.87,7481.16
1.492e-05,3995.9,7478.54
1.493e-05,3996.94,7475.91
1.494e-05,3997.97,7473.28
1.495e-05,3999.0,7470.65
1.496e-05,4000.04,7468.02
1.497e-05,4001.07,7465.38
1.498e-05,4002.11,7462.75
1.499e-05,4003.15,7460.11
1.5e-05,4004.18,7457.48
1.501e-05,4005.22,7454.84
1.502e-05,4006.26,7452.2
1.503e-05,4007.3,7449.56
1.504e-05,4008.33,7446.92
1.505e-05,4009.37,7444.28
1.506e-05,4010.41,7441.64
1.507e-05,4011.45,7439.0
1.508e-05,4012.49,7436.35
1.509e-05,4013.53,7433.71
1.51e-05,4014.57,7431.06
1.511e-05,4015.61,7428.41
1.512e-05,4016.65,7425.76
1.513e-05,4017.7,7423.11
1.514e-05,4018.74,7420.46
1.515e-05,4019.78,7417.81
1.516e-05,4020.82,7415.16
1.517e-05,4021.87,7412.51
1.518e-05,4022.91,7409.85
1.519e-05,4023.95,7407.2
1.52e-05,4025.0,7404.54
1.521e-05,4026.04,7401.88
1.522e-05,4027.09,7399.22
1.523e-05,4028.13,7396.57
1.524e-05,4029.18,7393.91
1.525e-05,4030.23,7391.24
1.526e-05,4031.27,7388.58
1.527e-05,4032.32,7385.92
1.528e-05,4033.37,7383.25
1.529e-05,4034.41,7380.59
1.53e-05,4035.46,7377.92
1.531e-05,4036.51,7375.26
1.532e-05,4037.56,7372.59
1.533e-05,4038.61,7369.92
1.534e-05,4039.66,7367.25
1.535e-05,4040.71,7364.58
1.536e-05,4041.76,7361.91
1.537e-05,4042.81,7359.24
1.538e-05,4043.86,7356.56
1.539e-05,4044.91,7353.89
1.54e-05,4045.96,7351.21
1.541e-05,4047.01,7348.54
1.542e-05,4048.07,7345.86
1.543e-05,4049.12,7343.18
1.544e-05,4050.17,7340.5
1.545e-05,4051.22,7337.82
1.546e-05,4052.28,7335.14
1.547e-05,4053.33,7332.46
1.548e-05,4054.39,7329.78
1.549e-05,4055.44,7327.1
1.55e-05,4056.5,7324.41
1.551e-05,4057.55,7321.73
1.552e-05,4058.61,7319.04
1.553e-05,4059.66,7316.36
1.554e-05,4060.72,7313.67
1.555e-05,4061.77,7310.98
1.556e-05,4062.83,7308.29
1.557e-05,4063.89,7305.6
1.558e-05,4064.94,7302.91
1.559e-05,4066.0,7300.22
1.56e-05,4067.06,7297.53
1.561e-05,4068.12,7294.84
1.562e-05,4069.18,7292.14
1.563e-05,4070.24,7289.45
1.564e-05,4071.3,7286.75
1.565e-05,4072.35,7284.06
1.566e-05,4073.41,7281.36
1.567e-05,4074.47,7278.66
1.568e-05,4075.53,7275.96
1.569e-05,4076.6,7273.26
1.57e-05,4077.66,7270.56
1.571e-05,4078.72,7267.86
1.572e-05,4079.78,7265.16
1.573e-05,4080.84,7262.46
1.574e-05,4081.9,7259.75
1.575e-05,4082.97,7257.05
1.576e-05,4084.03,7254.35
1.577e-05,4085.09,7251.64
1.578e-05,4086.15,7248.94
1.579e-05,4087.22,7246.23
1.58e-05,4088.28,7243.52
1.581e-05,4089.34,7240.81
1.582e-05,4090.41,7238.1
1.583e-05,4091.47,7235.39
1.584e-05,4092.54,7232.68
1.585e-05,4093.6,7229.97
1.586e-05,4094.67,7227.26
1.587e-05,4095.73,7224.55
1.588e-05,4096.8,7221.83
1.589e-05,4097.87,7219.12
1.59e-05,4098.93,7216.41
1.591e-05,4100.0,7213.69
1.592e-05,4101.07,7210.98
1.593e-05,4102.13,7208.26
1.594e-05,4103.2,7205.54
1.595e-05,4104.27,7202.82
1.596e-05,4105.33,7200.11
1.597e-05,4106.4,7197.39
1.598e-05,4107.47,7194.67
1.599e-05,4108.54,7191.95
1.6e-05,4109.61,7189.23
1.601e-05,4110.68,7186.5
1.602e-05,4111.75,7183.78
1.603e-05,4112.82,7181.06
1.604e-05,4113.89,7178.34
1.605e-05,4114.95,7175.61
1.606e-05,4116.02,7172.89
1.607e-05,4117.1,7170.16
1.608e-05,4118.17,7167.44
1.609e-05,4119.24,7164.71
1.61e-05,4120.31,7161.98
1.611e-05,4121.38,7159.26
1.612e-05,4122.45,7156.53
1.613e-05,4123.52,7153.8
1.614e-05,4124.59,7151.07
1.615e-05,4125.66,7148.34
1.616e-05,4126.74,7145.61
1.617e-05,4127.81,7142.88
1.618e-05,4128.88,7140.15
1.619e-05,4129.95,7137.42
1.62e-05,4131.03,7134.68
1.621e-05,4132.1,7131.95
1.622e-05,4133.17,7129.22
1.623e-05,4134.25,7126.48
1.624e-05,4135.32,7123.75
1.625e-05,4136.39,7121.01
1.626e-05,4137.47,7118.28
1.627e-05,4138.54,7115.54
1.628e-05,4139.62,7112.81
1.629e-05,4140.69,7110.07
1.63e-05,4141.76,7107.33
