Time (s),$ T_{tr} $ (nexaFoam)_Temp,"$ T_{vib, N_2} $ (nexaFoam)_Temp"
5.944e-05,10864.5,10803.6
5.945e-05,10864.3,10803.4
5.946e-05,10864.1,10803.2
5.947e-05,10863.9,10803.0
5.948e-05,10863.7,10802.8
5.949e-05,10863.5,10802.6
5.95e-05,10863.3,10802.4
5.951e-05,10863.1,10802.2
5.952e-05,10862.9,10802.0
5.953e-05,10862.7,10801.8
5.954e-05,10862.5,10801.6
5.955e-05,10862.3,10801.4
5.956e-05,10862.1,10801.2
5.957e-05,10861.9,10801.0
5.958e-05,10861.7,10800.8
5.959e-05,10861.5,10800.6
5.96e-05,10861.3,10800.4
5.961e-05,10861.1,10800.2
5.962e-05,10860.9,10800.0
5.963e-05,10860.7,10799.8
5.964e-05,10860.4,10799.6
5.965e-05,10860.2,10799.5
5.966e-05,10860.0,10799.3
5.967e-05,10859.8,10799.1
5.968e-05,10859.6,10798.9
5.969e-05,10859.4,10798.7
5.97e-05,10859.2,10798.5
5.971e-05,10859.0,10798.3
5.972e-05,10858.8,10798.1
5.973e-05,10858.6,10797.9
5.974e-05,10858.4,10797.7
5.975e-05,10858.2,10797.5
5.976e-05,10858.0,10797.3
5.977e-05,10857.8,10797.1
5.978e-05,10857.6,10796.9
5.979e-05,10857.4,10796.7
5.98e-05,10857.2,10796.5
5.981e-05,10857.0,10796.3
5.982e-05,10856.8,10796.1
5.983e-05,10856.6,10795.9
5.984e-05,10856.4,10795.7
5.985e-05,10856.2,10795.5
5.986e-05,10856.0,10795.3
5.987e-05,10855.8,10795.1
5.988e-05,10855.6,10794.9
5.989e-05,10855.4,10794.7
5.99e-05,10855.2,10794.5
5.991e-05,10855.0,10794.3
5.992e-05,10854.7,10794.1
5.993e-05,10854.5,10793.9
5.994e-05,10854.3,10793.7
5.995e-05,10854.1,10793.5
5.996e-05,10853.9,10793.3
5.997e-05,10853.7,10793.1
5.998e-05,10853.5,10792.9
5.999e-05,10853.3,10792.7
6e-05,10853.1,10792.5
6.001e-05,10852.9,10792.4
6.002e-05,10852.7,10792.2
6.003e-05,10852.5,10792.0
6.004e-05,10852.3,10791.8
6.005e-05,10852.1,10791.6
6.006e-05,10851.9,10791.4
6.007e-05,10851.7,10791.2
6.008e-05,10851.5,10791.0
6.009e-05,10851.3,10790.8
6.01e-05,10851.1,10790.6
6.011e-05,10850.9,10790.4
6.012e-05,10850.7,10790.2
6.013e-05,10850.5,10790.0
6.014e-05,10850.3,10789.8
6.015e-05,10850.1,10789.6
6.016e-05,10849.9,10789.4
6.017e-05,10849.7,10789.2
6.018e-05,10849.5,10789.0
6.019e-05,10849.3,10788.8
6.02e-05,10849.1,10788.6
6.021e-05,10848.9,10788.4
6.022e-05,10848.7,10788.2
6.023e-05,10848.5,10788.0
6.024e-05,10848.3,10787.8
6.025e-05,10848.1,10787.6
6.026e-05,10847.9,10787.5
6.027e-05,10847.7,10787.3
6.028e-05,10847.5,10787.1
6.029e-05,10847.3,10786.9
6.03e-05,10847.1,10786.7
6.031e-05,10846.9,10786.5
6.032e-05,10846.7,10786.3
6.033e-05,10846.5,10786.1
6.034e-05,10846.3,10785.9
6.035e-05,10846.1,10785.7
6.036e-05,10845.9,10785.5
6.037e-05,10845.7,10785.3
6.038e-05,10845.5,10785.1
6.039e-05,10845.3,10784.9
6.04e-05,10845.1,10784.7
6.041e-05,10844.9,10784.5
6.042e-05,10844.7,10784.3
6.043e-05,10844.5,10784.1
6.044e-05,10844.2,10783.9
6.045e-05,10844.0,10783.7
6.046e-05,10843.8,10783.6
6.047e-05,10843.6,10783.4
6.048e-05,10843.4,10783.2
6.049e-05,10843.2,10783.0
6.05e-05,10843.0,10782.8
6.051e-05,10842.8,10782.6
6.052e-05,10842.6,10782.4
6.053e-05,10842.4,10782.2
6.054e-05,10842.2,10782.0
6.055e-05,10842.0,10781.8
6.056e-05,10841.8,10781.6
6.057e-05,10841.6,10781.4
6.058e-05,10841.4,10781.2
6.059e-05,10841.2,10781.0
6.06e-05,10841.0,10780.8
6.061e-05,10840.8,10780.6
6.062e-05,10840.6,10780.4
6.063e-05,10840.4,10780.2
6.064e-05,10840.2,10780.1
6.065e-05,10840.0,10779.9
6.066e-05,10839.8,10779.7
6.067e-05,10839.6,10779.5
6.068e-05,10839.4,10779.3
6.069e-05,10839.2,10779.1
6.07e-05,10839.0,10778.9
6.071e-05,10838.8,10778.7
6.072e-05,10838.6,10778.5
6.073e-05,10838.4,10778.3
6.074e-05,10838.2,10778.1
6.075e-05,10838.0,10777.9
6.076e-05,10837.8,10777.7
6.077e-05,10837.6,10777.5
6.078e-05,10837.4,10777.3
6.079e-05,10837.2,10777.1
6.08e-05,10837.0,10777.0
6.081e-05,10836.8,10776.8
6.082e-05,10836.6,10776.6
6.083e-05,10836.4,10776.4
6.084e-05,10836.2,10776.2
6.085e-05,10836.0,10776.0
6.086e-05,10835.9,10775.8
6.087e-05,10835.7,10775.6
6.088e-05,10835.5,10775.4
6.089e-05,10835.3,10775.2
6.09e-05,10835.1,10775.0
6.091e-05,10834.9,10774.8
6.092e-05,10834.7,10774.6
6.093e-05,10834.5,10774.4
6.094e-05,10834.3,10774.3
6.095e-05,10834.1,10774.1
6.096e-05,10833.9,10773.9
6.097e-05,10833.7,10773.7
6.098e-05,10833.5,10773.5
6.099e-05,10833.3,10773.3
6.1e-05,10833.1,10773.1
6.101e-05,10832.9,10772.9
6.102e-05,10832.7,10772.7
6.103e-05,10832.5,10772.5
6.104e-05,10832.3,10772.3
6.105e-05,10832.1,10772.1
6.106e-05,10831.9,10771.9
6.107e-05,10831.7,10771.8
6.108e-05,10831.5,10771.6
6.109e-05,10831.3,10771.4
6.11e-05,10831.1,10771.2
6.111e-05,10830.9,10771.0
6.112e-05,10830.7,10770.8
6.113e-05,10830.5,10770.6
6.114e-05,10830.3,10770.4
6.115e-05,10830.1,10770.2
6.116e-05,10829.9,10770.0
6.117e-05,10829.7,10769.8
6.118e-05,10829.5,10769.6
6.119e-05,10829.3,10769.4
6.12e-05,10829.1,10769.3
6.121e-05,10828.9,10769.1
6.122e-05,10828.7,10768.9
6.123e-05,10828.5,10768.7
6.124e-05,10828.3,10768.5
6.125e-05,10828.1,10768.3
6.126e-05,10827.9,10768.1
6.127e-05,10827.7,10767.9
6.128e-05,10827.5,10767.7
6.129e-05,10827.3,10767.5
6.13e-05,10827.1,10767.3
6.131e-05,10826.9,10767.1
6.132e-05,10826.7,10767.0
6.133e-05,10826.5,10766.8
6.134e-05,10826.3,10766.6
6.135e-05,10826.1,10766.4
6.136e-05,10825.9,10766.2
6.137e-05,10825.7,10766.0
6.138e-05,10825.6,10765.8
6.139e-05,10825.4,10765.6
6.14e-05,10825.2,10765.4
6.141e-05,10825.0,10765.2
6.142e-05,10824.8,10765.0
6.143e-05,10824.6,10764.9
6.144e-05,10824.4,10764.7
6.145e-05,10824.2,10764.5
6.146e-05,10824.0,10764.3
6.147e-05,10823.8,10764.1
6.148e-05,10823.6,10763.9
6.149e-05,10823.4,10763.7
6.15e-05,10823.2,10763.5
6.151e-05,10823.0,10763.3
6.152e-05,10822.8,10763.1
6.153e-05,10822.6,10762.9
6.154e-05,10822.4,10762.8
6.155e-05,10822.2,10762.6
6.156e-05,10822.0,10762.4
6.157e-05,10821.8,10762.2
6.158e-05,10821.6,10762.0
6.159e-05,10821.4,10761.8
6.16e-05,10821.2,10761.6
6.161e-05,10821.0,10761.4
6.162e-05,10820.8,10761.2
6.163e-05,10820.6,10761.0
6.164e-05,10820.4,10760.9
6.165e-05,10820.2,10760.7
6.166e-05,10820.1,10760.5
6.167e-05,10819.9,10760.3
6.168e-05,10819.7,10760.1
6.169e-05,10819.5,10759.9
6.17e-05,10819.3,10759.7
6.171e-05,10819.1,10759.5
6.172e-05,10818.9,10759.3
6.173e-05,10818.7,10759.1
6.174e-05,10818.5,10759.0
6.175e-05,10818.3,10758.8
6.176e-05,10818.1,10758.6
6.177e-05,10817.9,10758.4
6.178e-05,10817.7,10758.2
6.179e-05,10817.5,10758.0
6.18e-05,10817.3,10757.8
6.181e-05,10817.1,10757.6
6.182e-05,10816.9,10757.4
6.183e-05,10816.7,10757.2
6.184e-05,10816.5,10757.1
6.185e-05,10816.3,10756.9
6.186e-05,10816.1,10756.7
6.187e-05,10815.9,10756.5
6.188e-05,10815.8,10756.3
6.189e-05,10815.6,10756.1
6.19e-05,10815.4,10755.9
6.191e-05,10815.2,10755.7
6.192e-05,10815.0,10755.5
6.193e-05,10814.8,10755.4
6.194e-05,10814.6,10755.2
6.195e-05,10814.4,10755.0
6.196e-05,10814.2,10754.8
6.197e-05,10814.0,10754.6
6.198e-05,10813.8,10754.4
6.199e-05,10813.6,10754.2
6.2e-05,10813.4,10754.0
6.201e-05,10813.2,10753.8
6.202e-05,10813.0,10753.7
6.203e-05,10812.8,10753.5
6.204e-05,10812.6,10753.3
6.205e-05,10812.4,10753.1
6.206e-05,10812.2,10752.9
6.207e-05,10812.1,10752.7
6.208e-05,10811.9,10752.5
6.209e-05,10811.7,10752.3
6.21e-05,10811.5,10752.2
6.211e-05,10811.3,10752.0
6.212e-05,10811.1,10751.8
6.213e-05,10810.9,10751.6
6.214e-05,10810.7,10751.4
6.215e-05,10810.5,10751.2
6.216e-05,10810.3,10751.0
6.217e-05,10810.1,10750.8
6.218e-05,10809.9,10750.6
6.219e-05,10809.7,10750.5
6.22e-05,10809.5,10750.3
6.221e-05,10809.3,10750.1
6.222e-05,10809.1,10749.9
6.223e-05,10808.9,10749.7
6.224e-05,10808.8,10749.5
6.225e-05,10808.6,10749.3
6.226e-05,10808.4,10749.1
6.227e-05,10808.2,10749.0
6.228e-05,10808.0,10748.8
6.229e-05,10807.8,10748.6
6.23e-05,10807.6,10748.4
6.231e-05,10807.4,10748.2
6.232e-05,10807.2,10748.0
6.233e-05,10807.0,10747.8
6.234e-05,10806.8,10747.6
6.235e-05,10806.6,10747.5
6.236e-05,10806.4,10747.3
6.237e-05,10806.2,10747.1
6.238e-05,10806.0,10746.9
6.239e-05,10805.9,10746.7
6.24e-05,10805.7,10746.5
6.241e-05,10805.5,10746.3
6.242e-05,10805.3,10746.1
6.243e-05,10805.1,10746.0
6.244e-05,10804.9,10745.8
6.245e-05,10804.7,10745.6
6.246e-05,10804.5,10745.4
6.247e-05,10804.3,10745.2
6.248e-05,10804.1,10745.0
6.249e-05,10803.9,10744.8
6.25e-05,10803.7,10744.6
6.251e-05,10803.5,10744.5
6.252e-05,10803.3,10744.3
6.253e-05,10803.2,10744.1
6.254e-05,10803.0,10743.9
6.255e-05,10802.8,10743.7
6.256e-05,10802.6,10743.5
6.257e-05,10802.4,10743.3
6.258e-05,10802.2,10743.2
6.259e-05,10802.0,10743.0
6.26e-05,10801.8,10742.8
6.261e-05,10801.6,10742.6
6.262e-05,10801.4,10742.4
6.263e-05,10801.2,10742.2
6.264e-05,10801.0,10742.0
6.265e-05,10800.8,10741.8
6.266e-05,10800.7,10741.7
6.267e-05,10800.5,10741.5
6.268e-05,10800.3,10741.3
6.269e-05,10800.1,10741.1
6.27e-05,10799.9,10740.9
6.271e-05,10799.7,10740.7
6.272e-05,10799.5,10740.5
6.273e-05,10799.3,10740.4
6.274e-05,10799.1,10740.2
6.275e-05,10798.9,10740.0
6.276e-05,10798.7,10739.8
6.277e-05,10798.5,10739.6
6.278e-05,10798.4,10739.4
6.279e-05,10798.2,10739.2
6.28e-05,10798.0,10739.1
6.281e-05,10797.8,10738.9
6.282e-05,10797.6,10738.7
6.283e-05,10797.4,10738.5
6.284e-05,10797.2,10738.3
6.285e-05,10797.0,10738.1
6.286e-05,10796.8,10737.9
6.287e-05,10796.6,10737.8
6.288e-05,10796.4,10737.6
6.289e-05,10796.2,10737.4
6.29e-05,10796.1,10737.2
6.291e-05,10795.9,10737.0
6.292e-05,10795.7,10736.8
6.293e-05,10795.5,10736.6
6.294e-05,10795.3,10736.5
6.295e-05,10795.1,10736.3
6.296e-05,10794.9,10736.1
6.297e-05,10794.7,10735.9
6.298e-05,10794.5,10735.7
6.299e-05,10794.3,10735.5
6.3e-05,10794.1,10735.4
6.301e-05,10794.0,10735.2
6.302e-05,10793.8,10735.0
6.303e-05,10793.6,10734.8
6.304e-05,10793.4,10734.6
6.305e-05,10793.2,10734.4
6.306e-05,10793.0,10734.2
6.307e-05,10792.8,10734.1
6.308e-05,10792.6,10733.9
6.309e-05,10792.4,10733.7
6.31e-05,10792.2,10733.5
6.311e-05,10792.1,10733.3
6.312e-05,10791.9,10733.1
6.313e-05,10791.7,10732.9
6.314e-05,10791.5,10732.8
6.315e-05,10791.3,10732.6
6.316e-05,10791.1,10732.4
6.317e-05,10790.9,10732.2
6.318e-05,10790.7,10732.0
6.319e-05,10790.5,10731.8
6.32e-05,10790.3,10731.7
6.321e-05,10790.2,10731.5
6.322e-05,10790.0,10731.3
6.323e-05,10789.8,10731.1
6.324e-05,10789.6,10730.9
6.325e-05,10789.4,10730.7
6.326e-05,10789.2,10730.6
6.327e-05,10789.0,10730.4
6.328e-05,10788.8,10730.2
6.329e-05,10788.6,10730.0
6.33e-05,10788.4,10729.8
6.331e-05,10788.3,10729.6
6.332e-05,10788.1,10729.4
6.333e-05,10787.9,10729.3
6.334e-05,10787.7,10729.1
6.335e-05,10787.5,10728.9
6.336e-05,10787.3,10728.7
6.337e-05,10787.1,10728.5
6.338e-05,10786.9,10728.3
6.339e-05,10786.7,10728.2
6.34e-05,10786.6,10728.0
6.341e-05,10786.4,10727.8
6.342e-05,10786.2,10727.6
6.343e-05,10786.0,10727.4
6.344e-05,10785.8,10727.2
6.345e-05,10785.6,10727.1
6.346e-05,10785.4,10726.9
6.347e-05,10785.2,10726.7
6.348e-05,10785.0,10726.5
6.349e-05,10784.8,10726.3
6.35e-05,10784.7,10726.1
6.351e-05,10784.5,10726.0
6.352e-05,10784.3,10725.8
6.353e-05,10784.1,10725.6
6.354e-05,10783.9,10725.4
6.355e-05,10783.7,10725.2
6.356e-05,10783.5,10725.0
6.357e-05,10783.3,10724.9
6.358e-05,10783.2,10724.7
6.359e-05,10783.0,10724.5
6.36e-05,10782.8,10724.3
6.361e-05,10782.6,10724.1
6.362e-05,10782.4,10723.9
6.363e-05,10782.2,10723.8
6.364e-05,10782.0,10723.6
6.365e-05,10781.8,10723.4
6.366e-05,10781.6,10723.2
6.367e-05,10781.5,10723.0
6.368e-05,10781.3,10722.9
6.369e-05,10781.1,10722.7
6.37e-05,10780.9,10722.5
6.371e-05,10780.7,10722.3
6.372e-05,10780.5,10722.1
6.373e-05,10780.3,10721.9
6.374e-05,10780.1,10721.8
6.375e-05,10779.9,10721.6
6.376e-05,10779.8,10721.4
6.377e-05,10779.6,10721.2
6.378e-05,10779.4,10721.0
6.379e-05,10779.2,10720.8
6.38e-05,10779.0,10720.7
6.381e-05,10778.8,10720.5
6.382e-05,10778.6,10720.3
6.383e-05,10778.4,10720.1
6.384e-05,10778.3,10719.9
6.385e-05,10778.1,10719.8
6.386e-05,10777.9,10719.6
6.387e-05,10777.7,10719.4
6.388e-05,10777.5,10719.2
6.389e-05,10777.3,10719.0
6.39e-05,10777.1,10718.8
6.391e-05,10776.9,10718.7
6.392e-05,10776.8,10718.5
6.393e-05,10776.6,10718.3
6.394e-05,10776.4,10718.1
6.395e-05,10776.2,10717.9
6.396e-05,10776.0,10717.8
6.397e-05,10775.8,10717.6
6.398e-05,10775.6,10717.4
6.399e-05,10775.4,10717.2
6.4e-05,10775.3,10717.0
6.401e-05,10775.1,10716.8
6.402e-05,10774.9,10716.7
6.403e-05,10774.7,10716.5
6.404e-05,10774.5,10716.3
6.405e-05,10774.3,10716.1
6.406e-05,10774.1,10715.9
6.407e-05,10774.0,10715.8
6.408e-05,10773.8,10715.6
6.409e-05,10773.6,10715.4
6.41e-05,10773.4,10715.2
6.411e-05,10773.2,10715.0
6.412e-05,10773.0,10714.9
6.413e-05,10772.8,10714.7
6.414e-05,10772.6,10714.5
6.415e-05,10772.5,10714.3
6.416e-05,10772.3,10714.1
6.417e-05,10772.1,10713.9
6.418e-05,10771.9,10713.8
6.419e-05,10771.7,10713.6
6.42e-05,10771.5,10713.4
6.421e-05,10771.3,10713.2
6.422e-05,10771.2,10713.0
6.423e-05,10771.0,10712.9
6.424e-05,10770.8,10712.7
6.425e-05,10770.6,10712.5
6.426e-05,10770.4,10712.3
6.427e-05,10770.2,10712.1
6.428e-05,10770.0,10712.0
6.429e-05,10769.9,10711.8
6.43e-05,10769.7,10711.6
6.431e-05,10769.5,10711.4
6.432e-05,10769.3,10711.2
6.433e-05,10769.1,10711.1
6.434e-05,10768.9,10710.9
6.435e-05,10768.7,10710.7
6.436e-05,10768.6,10710.5
6.437e-05,10768.4,10710.3
6.438e-05,10768.2,10710.2
6.439e-05,10768.0,10710.0
6.44e-05,10767.8,10709.8
6.441e-05,10767.6,10709.6
6.442e-05,10767.4,10709.4
6.443e-05,10767.3,10709.3
6.444e-05,10767.1,10709.1
6.445e-05,10766.9,10708.9
6.446e-05,10766.7,10708.7
6.447e-05,10766.5,10708.5
6.448e-05,10766.3,10708.4
6.449e-05,10766.1,10708.2
6.45e-05,10766.0,10708.0
6.451e-05,10765.8,10707.8
6.452e-05,10765.6,10707.6
6.453e-05,10765.4,10707.5
6.454e-05,10765.2,10707.3
6.455e-05,10765.0,10707.1
6.456e-05,10764.8,10706.9
6.457e-05,10764.7,10706.7
6.458e-05,10764.5,10706.6
6.459e-05,10764.3,10706.4
6.46e-05,10764.1,10706.2
6.461e-05,10763.9,10706.0
6.462e-05,10763.7,10705.8
6.463e-05,10763.6,10705.7
6.464e-05,10763.4,10705.5
6.465e-05,10763.2,10705.3
6.466e-05,10763.0,10705.1
6.467e-05,10762.8,10704.9
6.468e-05,10762.6,10704.8
6.469e-05,10762.4,10704.6
6.47e-05,10762.3,10704.4
6.471e-05,10762.1,10704.2
6.472e-05,10761.9,10704.1
6.473e-05,10761.7,10703.9
6.474e-05,10761.5,10703.7
6.475e-05,10761.3,10703.5
6.476e-05,10761.2,10703.3
6.477e-05,10761.0,10703.2
6.478e-05,10760.8,10703.0
6.479e-05,10760.6,10702.8
6.48e-05,10760.4,10702.6
6.481e-05,10760.2,10702.4
6.482e-05,10760.0,10702.3
6.483e-05,10759.9,10702.1
6.484e-05,10759.7,10701.9
6.485e-05,10759.5,10701.7
6.486e-05,10759.3,10701.6
6.487e-05,10759.1,10701.4
6.488e-05,10758.9,10701.2
6.489e-05,10758.8,10701.0
6.49e-05,10758.6,10700.8
6.491e-05,10758.4,10700.7
6.492e-05,10758.2,10700.5
6.493e-05,10758.0,10700.3
6.494e-05,10757.8,10700.1
6.495e-05,10757.7,10699.9
6.496e-05,10757.5,10699.8
6.497e-05,10757.3,10699.6
6.498e-05,10757.1,10699.4
6.499e-05,10756.9,10699.2
6.5e-05,10756.7,10699.1
6.501e-05,10756.6,10698.9
6.502e-05,10756.4,10698.7
6.503e-05,10756.2,10698.5
6.504e-05,10756.0,10698.3
6.505e-05,10755.8,10698.2
6.506e-05,10755.6,10698.0
6.507e-05,10755.5,10697.8
6.508e-05,10755.3,10697.6
6.509e-05,10755.1,10697.5
6.51e-05,10754.9,10697.3
6.511e-05,10754.7,10697.1
6.512e-05,10754.5,10696.9
6.513e-05,10754.4,10696.7
6.514e-05,10754.2,10696.6
6.515e-05,10754.0,10696.4
6.516e-05,10753.8,10696.2
6.517e-05,10753.6,10696.0
6.518e-05,10753.4,10695.9
6.519e-05,10753.3,10695.7
6.52e-05,10753.1,10695.5
6.521e-05,10752.9,10695.3
6.522e-05,10752.7,10695.1
6.523e-05,10752.5,10695.0
6.524e-05,10752.3,10694.8
6.525e-05,10752.2,10694.6
6.526e-05,10752.0,10694.4
6.527e-05,10751.8,10694.3
6.528e-05,10751.6,10694.1
6.529e-05,10751.4,10693.9
6.53e-05,10751.3,10693.7
6.531e-05,10751.1,10693.6
6.532e-05,10750.9,10693.4
6.533e-05,10750.7,10693.2
6.534e-05,10750.5,10693.0
6.535e-05,10750.3,10692.8
6.536e-05,10750.2,10692.7
6.537e-05,10750.0,10692.5
6.538e-05,10749.8,10692.3
6.539e-05,10749.6,10692.1
6.54e-05,10749.4,10692.0
6.541e-05,10749.2,10691.8
6.542e-05,10749.1,10691.6
6.543e-05,10748.9,10691.4
6.544e-05,10748.7,10691.3
6.545e-05,10748.5,10691.1
6.546e-05,10748.3,10690.9
6.547e-05,10748.2,10690.7
6.548e-05,10748.0,10690.6
6.549e-05,10747.8,10690.4
6.55e-05,10747.6,10690.2
6.551e-05,10747.4,10690.0
6.552e-05,10747.2,10689.8
6.553e-05,10747.1,10689.7
6.554e-05,10746.9,10689.5
6.555e-05,10746.7,10689.3
6.556e-05,10746.5,10689.1
6.557e-05,10746.3,10689.0
6.558e-05,10746.2,10688.8
6.559e-05,10746.0,10688.6
6.56e-05,10745.8,10688.4
6.561e-05,10745.6,10688.3
6.562e-05,10745.4,10688.1
6.563e-05,10745.3,10687.9
6.564e-05,10745.1,10687.7
6.565e-05,10744.9,10687.6
6.566e-05,10744.7,10687.4
6.567e-05,10744.5,10687.2
6.568e-05,10744.3,10687.0
6.569e-05,10744.2,10686.9
6.57e-05,10744.0,10686.7
6.571e-05,10743.8,10686.5
6.572e-05,10743.6,10686.3
6.573e-05,10743.4,10686.2
6.574e-05,10743.3,10686.0
6.575e-05,10743.1,10685.8
6.576e-05,10742.9,10685.6
6.577e-05,10742.7,10685.4
6.578e-05,10742.5,10685.3
6.579e-05,10742.4,10685.1
6.58e-05,10742.2,10684.9
6.581e-05,10742.0,10684.7
6.582e-05,10741.8,10684.6
6.583e-05,10741.6,10684.4
6.584e-05,10741.5,10684.2
6.585e-05,10741.3,10684.0
6.586e-05,10741.1,10683.9
6.587e-05,10740.9,10683.7
6.588e-05,10740.7,10683.5
6.589e-05,10740.5,10683.3
6.59e-05,10740.4,10683.2
6.591e-05,10740.2,10683.0
6.592e-05,10740.0,10682.8
6.593e-05,10739.8,10682.6
6.594e-05,10739.6,10682.5
6.595e-05,10739.5,10682.3
6.596e-05,10739.3,10682.1
6.597e-05,10739.1,10681.9
6.598e-05,10738.9,10681.8
6.599e-05,10738.7,10681.6
6.6e-05,10738.6,10681.4
6.601e-05,10738.4,10681.2
6.602e-05,10738.2,10681.1
6.603e-05,10738.0,10680.9
6.604e-05,10737.8,10680.7
6.605e-05,10737.7,10680.5
6.606e-05,10737.5,10680.4
6.607e-05,10737.3,10680.2
6.608e-05,10737.1,10680.0
6.609e-05,10736.9,10679.9
6.61e-05,10736.8,10679.7
6.611e-05,10736.6,10679.5
6.612e-05,10736.4,10679.3
6.613e-05,10736.2,10679.2
6.614e-05,10736.1,10679.0
6.615e-05,10735.9,10678.8
6.616e-05,10735.7,10678.6
6.617e-05,10735.5,10678.5
6.618e-05,10735.3,10678.3
6.619e-05,10735.2,10678.1
6.62e-05,10735.0,10677.9
6.621e-05,10734.8,10677.8
6.622e-05,10734.6,10677.6
6.623e-05,10734.4,10677.4
6.624e-05,10734.3,10677.2
6.625e-05,10734.1,10677.1
6.626e-05,10733.9,10676.9
6.627e-05,10733.7,10676.7
6.628e-05,10733.5,10676.5
6.629e-05,10733.4,10676.4
6.63e-05,10733.2,10676.2
6.631e-05,10733.0,10676.0
6.632e-05,10732.8,10675.8
6.633e-05,10732.6,10675.7
6.634e-05,10732.5,10675.5
6.635e-05,10732.3,10675.3
6.636e-05,10732.1,10675.2
6.637e-05,10731.9,10675.0
6.638e-05,10731.8,10674.8
6.639e-05,10731.6,10674.6
6.64e-05,10731.4,10674.5
6.641e-05,10731.2,10674.3
6.642e-05,10731.0,10674.1
6.643e-05,10730.9,10673.9
6.644e-05,10730.7,10673.8
6.645e-05,10730.5,10673.6
6.646e-05,10730.3,10673.4
6.647e-05,10730.1,10673.2
6.648e-05,10730.0,10673.1
6.649e-05,10729.8,10672.9
6.65e-05,10729.6,10672.7
6.651e-05,10729.4,10672.6
6.652e-05,10729.3,10672.4
6.653e-05,10729.1,10672.2
6.654e-05,10728.9,10672.0
6.655e-05,10728.7,10671.9
6.656e-05,10728.5,10671.7
6.657e-05,10728.4,10671.5
6.658e-05,10728.2,10671.3
6.659e-05,10728.0,10671.2
6.66e-05,10727.8,10671.0
6.661e-05,10727.6,10670.8
6.662e-05,10727.5,10670.7
6.663e-05,10727.3,10670.5
6.664e-05,10727.1,10670.3
6.665e-05,10726.9,10670.1
6.666e-05,10726.8,10670.0
6.667e-05,10726.6,10669.8
6.668e-05,10726.4,10669.6
6.669e-05,10726.2,10669.4
6.67e-05,10726.0,10669.3
6.671e-05,10725.9,10669.1
6.672e-05,10725.7,10668.9
6.673e-05,10725.5,10668.8
6.674e-05,10725.3,10668.6
6.675e-05,10725.2,10668.4
6.676e-05,10725.0,10668.2
6.677e-05,10724.8,10668.1
6.678e-05,10724.6,10667.9
6.679e-05,10724.5,10667.7
6.68e-05,10724.3,10667.6
6.681e-05,10724.1,10667.4
6.682e-05,10723.9,10667.2
6.683e-05,10723.7,10667.0
6.684e-05,10723.6,10666.9
6.685e-05,10723.4,10666.7
6.686e-05,10723.2,10666.5
6.687e-05,10723.0,10666.3
6.688e-05,10722.9,10666.2
6.689e-05,10722.7,10666.0
6.69e-05,10722.5,10665.8
6.691e-05,10722.3,10665.7
6.692e-05,10722.1,10665.5
6.693e-05,10722.0,10665.3
6.694e-05,10721.8,10665.1
6.695e-05,10721.6,10665.0
6.696e-05,10721.4,10664.8
6.697e-05,10721.3,10664.6
6.698e-05,10721.1,10664.5
6.699e-05,10720.9,10664.3
6.7e-05,10720.7,10664.1
6.701e-05,10720.6,10663.9
6.702e-05,10720.4,10663.8
6.703e-05,10720.2,10663.6
6.704e-05,10720.0,10663.4
6.705e-05,10719.9,10663.3
6.706e-05,10719.7,10663.1
6.707e-05,10719.5,10662.9
6.708e-05,10719.3,10662.7
6.709e-05,10719.1,10662.6
6.71e-05,10719.0,10662.4
6.711e-05,10718.8,10662.2
6.712e-05,10718.6,10662.1
6.713e-05,10718.4,10661.9
6.714e-05,10718.3,10661.7
6.715e-05,10718.1,10661.5
6.716e-05,10717.9,10661.4
6.717e-05,10717.7,10661.2
6.718e-05,10717.6,10661.0
6.719e-05,10717.4,10660.9
6.72e-05,10717.2,10660.7
6.721e-05,10717.0,10660.5
6.722e-05,10716.9,10660.4
6.723e-05,10716.7,10660.2
6.724e-05,10716.5,10660.0
6.725e-05,10716.3,10659.8
6.726e-05,10716.2,10659.7
6.727e-05,10716.0,10659.5
6.728e-05,10715.8,10659.3
6.729e-05,10715.6,10659.2
6.73e-05,10715.4,10659.0
6.731e-05,10715.3,10658.8
6.732e-05,10715.1,10658.6
6.733e-05,10714.9,10658.5
6.734e-05,10714.7,10658.3
6.735e-05,10714.6,10658.1
6.736e-05,10714.4,10658.0
6.737e-05,10714.2,10657.8
6.738e-05,10714.0,10657.6
6.739e-05,10713.9,10657.5
6.74e-05,10713.7,10657.3
6.741e-05,10713.5,10657.1
6.742e-05,10713.3,10656.9
6.743e-05,10713.2,10656.8
6.744e-05,10713.0,10656.6
6.745e-05,10712.8,10656.4
6.746e-05,10712.6,10656.3
6.747e-05,10712.5,10656.1
6.748e-05,10712.3,10655.9
6.749e-05,10712.1,10655.8
6.75e-05,10711.9,10655.6
6.751e-05,10711.8,10655.4
6.752e-05,10711.6,10655.2
6.753e-05,10711.4,10655.1
6.754e-05,10711.2,10654.9
6.755e-05,10711.1,10654.7
6.756e-05,10710.9,10654.6
6.757e-05,10710.7,10654.4
6.758e-05,10710.5,10654.2
6.759e-05,10710.4,10654.1
6.76e-05,10710.2,10653.9
6.761e-05,10710.0,10653.7
6.762e-05,10709.8,10653.5
6.763e-05,10709.7,10653.4
